#separator:tab
#html:true
"<img src=""paste-5f754a09c9529fbea9c1ffba29f3e7eca4c06f26.jpg"" title=""이 &lt;&gt; 기본서 6199 참조위험물이란인화성또는발화성등의성질을가지는것으로서행정안전부령이정하는물품을말한다 .
ㅇ 1×""/>"	"<img src=""paste-26667490ffb184a306f567e4c9eb87702242882a.jpg"" title/>X"
"<img src=""paste-bae2bc07c6f77e7fdd5e5726fbbf08231777c374.jpg"" title=""54 &lt;&gt; 기본서 0.214 참조이황화탄소 (&lt;52) 는 B 속에저장하며 , LIEB(Na)2 경유등석유속에저장한다 .
ㅇ 1×""/><div>이황화탄소 황린</div><div>나트륨 칼륨</div><div>알킬알루미늄 알킬리튬</div><div>아세트알데히드 산화프로필렌</div><div>니트로셀룰로오스</div><div>아세틸렌</div>"	"<img src=""paste-3e26e5cf2a9f94a6d11aa631b8c3fed99d84d2b1.jpg"" title/>O<div><img src=""paste-d0fe83bd780e5d9a160f711730237b6043dce68d.png"" title/><br/></div>"
"<img src=""paste-83642922c195022de76b7544683a518222856347.jpg"" title=""55 &lt;5 기본서 0.216 참조저장소의종류에는옥내저장소 , 옥외저장소 , 옥내탱크저장소 , 옥외탱크저장소 , 이동탱크저장소 , 일반탱크저장소 , 지하탱크저장소 , 암반탱크저장소가있다 .
0 ㅇ 1×""/>"	"<img src=""paste-d8c406632c10e1a2b6842582ba290647d864c975.jpg"" title/>X<div><img src=""paste-aea8ed35a46d3b142dccfb7d9e788e582e6f6390.png"" title/><br/></div>"
"<img src=""paste-60c405310b050e45823ff3a74276f121477e7b97.jpg"" title=""56 5 기본서 0.216 참조취급소의종류에는주유취급소 , 판매취급소 , 이송취급소 , 일반취급소가있으며 , 판매취급소란점포에서위험물을용기에담아판매하기위하여지정수량의 100 배이하의위험물을취급하는장소를말한다 .
에드겨""/>"	"<img src=""paste-4c6b1963d465e7d9d0e4fc50795561cb99494c24.jpg"" title/>X<div><img src=""paste-aea8ed35a46d3b142dccfb7d9e788e582e6f6390.png"" title/><br/></div>"
"<img src=""paste-b37ab9c487535a823a23f72440a09cc1186ee220.jpg"" title=""57 &lt;5 기본서 0.207 참조시 - 도의조례가정하는바에따라관할소방서장의승인을받아지정수량이상의위험물을 100 일이내의기간동안임시로저장또는취급하는경우에는제조소등이아닌장소에서지정수량이상의위험물을취급할수있다 .
ㅇ 1%""/>"	"<img src=""paste-2643eb52f6fe67e6a24ddce7dbd5820c0b23ccd0.jpg"" title/>X<div><img src=""paste-b3fabef6185a4928427aab880ee8df5c0150d443.png"" title/><br/></div>"
"<img src=""paste-475b5528aa1d08f607da60c2661c4a70984c582b.jpg"" title=""58 5 기본서 0.277 참조제조소등의위치 - 구조또는설비의변경없이당해제조소등에서저장하거나취급하는위험물의품명 - 수량또는지정수량의배수를변경하고자하는자는변경하고자하는날의 7 일전까지행정안전부령이정하는바에따라소방본부장또는소방서장에게신고하여야한다 .
ㅇ 1×""/>"	"<img src=""paste-e0ef58ead220acf363209ce8bc19967f1a65cf8c.jpg"" title/>X<div><img src=""paste-b3fabef6185a4928427aab880ee8df5c0150d443.png"" title/><br/></div>"
"<img src=""paste-9dca07b87f27d8c9234e8573044c1b69f225c7e3.jpg"" title=""59 &lt;&gt; 가본서 0.218 참조공동주택의중앙난방시설을위한저장소또는취급소는제조소등의설치허가 , 변경허가및변경신고를하지아니할수있다 .
ㅇ 1×""/>"	"<img src=""paste-5a633b56c222c7776027dbb04f472b17e72299a5.jpg"" title/>X<div><img src=""paste-3bf440c07d1b25f0e93d2f0306a411f2ed61f476.png"" title/><br/></div>"
"<img src=""paste-9e05df40b38e091b3541a91afe393838caff3e12.jpg"" title=""60 &gt; 기본서 0.288 참조공업용으로필요한건조시설을위한지정수량 30 배이하의저장소는제조소등의설치허가 , 변경허가및변경신고를하지아니할수있다 .
ㅇ 1×""/>"	"<img src=""paste-b558fa856802f1de60ced37cb54a702609572de3.jpg"" title/>X<div><img src=""paste-3bf440c07d1b25f0e93d2f0306a411f2ed61f476.png"" title/><br/></div>"
"<img src=""paste-b979ae867c6077dfbe187807966c49030598357f.jpg"" title=""61 &lt;&gt; 기본서 0.218 참조탱크안전성능검사의종류에는기초 . 지반검사 , 충수 - 수압검사 , 용접부검사 , 암반탱크검사가있으며 , 탱크에배관그밖의부속설비를부착하기전에당해탱크본체의누설및변형에대한안전성이행정안전부령으로정하는기준에적합한지여부를확인하는검사는용접부검사이다 .
ㅇ 1×""/>"	"<img src=""paste-e3a0acb0dd7ee8623765cfaea530e8f046550a03.jpg"" title/>X<div><img src=""paste-3bf440c07d1b25f0e93d2f0306a411f2ed61f476.png"" title/><br/></div>"
"<img src=""paste-b0359bc8ee5c8d4a0f960b632d349e261b12beab.jpg"" title=""62 &lt;5 기본서 0200 참조옥내탱크저장소의액체위험물탱크중그용량이 100 만리터이상인탱크는탱크안전성능검사중충수 - 수압검사와용접부검사를받아야한다 .
ㅇ 1×""/>"	"<img src=""paste-174a0435367e474e02ab67ff2189a4dcbddf431b.jpg"" title/>X<div><img src=""paste-3bf440c07d1b25f0e93d2f0306a411f2ed61f476.png"" title/><br/></div>"
"<img src=""paste-382a4244697e4833eba7a550525aac0140bec27b.jpg"" title=""63 &lt;5 기본서 0.218 참조흘크얀전성눔깁사중충수 - 수압검사는탱크본체에관한공사의개시전에신청하여야
it
o1 x""/>"	"<img src=""paste-99802370f2e60f6cb647277565c7fc01df6530c9.jpg"" title/>X<div><img src=""paste-3bf440c07d1b25f0e93d2f0306a411f2ed61f476.png"" title/><br/></div>"
"<img src=""paste-582b92ed6778781b931ba2aee879676472524698.jpg"" title=""64 &gt; 가본서 0.219 참조지하탱크가있는경우에는당해지하탱크를매설하기전에 , 이동탱크저장소의경우에는이동저장탱크를완공하고상시설치장소를확보한후에완공검사를신청할수있다 .
ㅇ 1×""/>"	"<img src=""paste-1406a5c911a4d2eeb2576fa8ea4f918d3f755bb0.jpg"" title/>O<div><img src=""paste-87674931fd1eb6639212749889fab4c0c049f559.png"" title/><br/></div>"
"<img src=""paste-bb45e988eadee0f4ee56ba9aec78be72315a05fb.jpg"" title=""65 &lt;&gt; 기본서 6.219 참조이송취급소에는위험물안전관리자를선임하지않아도되는제조소등에해당한다 .
ㅇ 1×""/>"	"<img src=""paste-d87e1756ba54b4649b7d21956c763846e5970ebe.jpg"" title/>X<div><img src=""paste-87674931fd1eb6639212749889fab4c0c049f559.png"" title/><br/></div>"
"<img src=""paste-c199cf59144e7e7092e156a2cfd46f5780bcd41a.jpg"" title=""66 &lt;&gt; 가본서 6.220 참조소방공무원으로근무한경력이 3 년이상인소방공무원경력자는위험물취급자격자에해당하며모든위험물을취급할수있다 .
ㅇ 1×""/>"	"<img src=""paste-50202bacc8fed485b9b61d9008c6398e2bce40e9.jpg"" title/>X<div><img src=""paste-31ae2973332aad4a1048caf2294b23b109ba9ab0.png"" title/><br/></div>"
"<img src=""paste-f7f74997f676012f69c57cec21d09b2ed4ee0c62.jpg"" title=""67 &lt;&gt; 기본서 ”0.220 참조제조소등의관계인은위험물안전관리자를선임한경우에는선임한날부터 30 일이내에시 - 도지사에게신고하여야한다 .
ㅇ 1×""/>"	"<img src=""paste-3cf140241b9d11ff9d0d5fcabb7ebbdbccbd0dcb.jpg"" title/>X<div><img src=""paste-31ae2973332aad4a1048caf2294b23b109ba9ab0.png"" title/><br/></div>"
"<img src=""paste-2776301a423c5ce452b0710a83310a85109b2883.jpg"" title=""68 &lt;《5 기본서 ”0.220 참조안전관리자를선임한제조소등의관계인은안전관리자가여행 - 질병그밖의사유로인하여일시적으로직무를수행할수없는경우에는국가기술자격법에따른위험물의취급에관한자격취득자또는위험물안전에관한기본지식과경험이있는자로서행정안전부령이정하는자를대리자로지정하여그직무를대행하게하여야한다 . 이경우대리자가안전관리자의직무를대행하는기간은 14 일을초과할수없다 .
ㅇ 1×""/>"	"<img src=""paste-09320f8afe9976c1a257ec95f2bc6f6b1b8d349a.jpg"" title/>X<div><img src=""paste-31ae2973332aad4a1048caf2294b23b109ba9ab0.png"" title/><br/></div>"
"<img src=""paste-74b13d6d1d4716ffa164111f53da775746f9333c.jpg"" title=""69 &lt;5 가본서 0.220 참조상호 100 미터이내의거리에있는 11 개의암반탱크저장소를동일인이설치한경우에는
1 인의안전관리자를중복하여 MUY 수있다 .
0 ㅇ 1×""/>"	"<img src=""paste-7d7a92587d1a85fdce6fd0e73ba9be046c92a9d8.jpg"" title/>X<div><img src=""paste-31ae2973332aad4a1048caf2294b23b109ba9ab0.png"" title/><br/></div>"
"<img src=""paste-5221a9e738f702ea7cdd37378f546ffdd7d6edb1.jpg"" title=""70 &lt;&gt; 기본서 6.220 참조통일구내에있는 29 개의옥외탱크저장소를동일인이설치한경우에는 1 인의안전관리자를중복하여선임할수있다 .""/>"	"<img src=""paste-1baafb7e5f07eeedf5783556ace2cbb659144243.jpg"" title/>O<div><img src=""paste-31ae2973332aad4a1048caf2294b23b109ba9ab0.png"" title/><br/></div>"
"<img src=""paste-0b898301992970ae28ac6e0ed42314b38d76119b.jpg"" title=""끼 5 기본서 ”0.221 참조대통령령으로정하는제조소등의관계인은해당제조소등의화재예방과화재등재해발생시의비상조치를위하여행정안전부령으로정하는바에따라예방규정을정하여해당제조소등의설치허가를받기전에소방본부장또는소방서장에게제출하여야한다 .
o X""/>"	"<img src=""paste-d54921551410fd1a5f36ee93142a5d48538c8f9f.jpg"" title/>X<div><img src=""paste-870363d6e18e8df49e64a6569553f41a61e60f86.png"" title/><br/></div>"
"<img src=""paste-b7aa5531fb1e7f736b1a264aa30441029cb1db80.jpg"" title=""72 &lt;&gt; 기본서 ”0.221 참조암반탱크저장소및이동탱크저장소는예방규정을정하여야하는대상에해당한다 .
ㅇ 1×""/>"	"<img src=""paste-ced2156e4e54448a49ebd03b6fbd50ef9bd8b401.jpg"" title/>X<div><img src=""paste-870363d6e18e8df49e64a6569553f41a61e60f86.png"" title/><br/></div>"
"<img src=""paste-57f9cd2ea2d4e56cc1dfaa482167f4c0e9208018.jpg"" title=""73 5 기본서 6.221 참조
4,000[ 니의알코올류를취급하는제조소는예방규정을정하여야하는대상에해당한다 .
ol x""/>"	"<img src=""paste-09af5abce5d5a7400547dd7cefa685af0e04f902.jpg"" title/>O<div><img src=""paste-870363d6e18e8df49e64a6569553f41a61e60f86.png"" title/><br/></div>"
"<img src=""paste-194d8c42a43f0324d2f043ad3016c1f034be0ceb.jpg"" title=""74 &gt; 기본서 0.221 참조
2,500kg2| 질산에스터류 ( 제 1 종 ) 를저장하는옥내저장소는예방규정을정하여야하는대상에해당한다 .
ㅇ 1×""/>"	"<img src=""paste-55ea54f04e5ec6925896c409a39c890c481e3d96.jpg"" title/>O<div><img src=""paste-870363d6e18e8df49e64a6569553f41a61e60f86.png"" title/><br/></div>"
"<img src=""paste-ad139930bff6ea0dbac7772083f47b3251acfc35.jpg"" title=""75 &lt;&gt; 기본서 0.221 참조
150,000[L12| 경유를저장하는옥외탱크저장소는예방규정을정하여야하는대상에해당한다 .
ㅇ 1×""/>"	"<img src=""paste-db9ba5fc4c405d099b4f4447df764c966316d2a5.jpg"" title/>X<div><img src=""paste-870363d6e18e8df49e64a6569553f41a61e60f86.png"" title/><br/></div>"
"<img src=""paste-52b54b3b02bafd5a12bb9ec2d1c82c2510eab52f.jpg"" title=""76 &lt;&gt; 기본서 6.222 참조정기점검을한제조소등의관계인은점검을한날부터 7 일이내에점검결과를소방본부장또는소방서장에게제출하여야한다 .
ㅇ 1%※""/>"	"<img src=""paste-01a2f735d369c796b193b9c2d4c2c35e3be9795b.jpg"" title/>X<div><img src=""paste-de1ea99998d660f342243e99bb1e514cae8eb521.png"" title/><br/></div>"
"<img src=""paste-4fad95d17879292aed2d24dcd8cb1413284e94ee.jpg"" title=""77 &lt;&gt; 기본서 0.222 참조정기점검의대상이되는제조소등의관계인가운데대통령령으로정하는제조소등의관계인은소방본부장또는소방서장으로부터해당제조소등이기술기준에적합하게유지되고있는지의여부에대하여정기적으로검사를받아야한다 .
O x""/>"	"<img src=""paste-4633299740686eda323b31cc8eac40b61059a57c.jpg"" title/>O<div><img src=""paste-de1ea99998d660f342243e99bb1e514cae8eb521.png"" title/><br/></div>"
"<img src=""paste-7f6281cc130e19e9185c6ddc0dee03ce9c6621d1.jpg"" title=""78 &lt;&gt; 기본서 0.222 참조이동탱크저장소및간이탱크저장소는정기점검을실시하여야하는대상에해당한다 .
1""/>"	"<img src=""paste-1860e416e42c2b1bab4e04112c8a0c5b9639ad78.jpg"" title/>X<div><img src=""paste-de1ea99998d660f342243e99bb1e514cae8eb521.png"" title/><br/></div>"
"<img src=""paste-3ad6402872bb960fd27c3c4a8018b1a0250d432a.jpg"" title=""79 &lt;5 기본서 0.222 참조정기검사의실시대상은정기점검의대상이되는제조소등중고체위험물을저장또는취급하는 50 만리터이상의옥내탱크저장소이다 .
o1x""/>"	"<img src=""paste-09b56d9eacdc02208b820beb5ddb447344058ad7.jpg"" title/>X<div><img src=""paste-de1ea99998d660f342243e99bb1e514cae8eb521.png"" title/><br/></div>"
"<img src=""paste-1d130d6af689978b3fb905f5643ac1887f7e8f67.jpg"" title=""80 &lt;5 기본서 0.222 참조취급하는위험물의최대수량이지정수량의 20 배인경우에는보유공지의너비를 3[ ㅁ ]
이상확보하여야한다 .
ㅇ 1×""/>"	"<img src=""paste-d229720032ae4273419681f4f468d59887d6c6c2.jpg"" title/>X<div><img src=""paste-de1ea99998d660f342243e99bb1e514cae8eb521.png"" title/><br/></div>"
"<img src=""paste-6b4f4860e8b7a12a544061c97d3713334d26e468.jpg"" title=""81 5 기본서 0.223 참조
35,000VE 초과하는특고압가공전선으로부터안전거리는 3[77] 이상확보하여야하며 , 학교와안전거리는 20[m] 이상확보하여야한다 .
ㅇ 1×""/>"	"<img src=""paste-2d0eee5f510145f17cf243ba50514cd606e02c1f.jpg"" title/>X<div><img src=""paste-58a8df4ca83dba4141cdbace0018ccfa22059e68.png"" title/><br/></div>"
"<img src=""paste-13da1db48339c5e0082ac62f22936fca95872d5e.jpg"" title=""82 5 기본서 ”6.223 참조위험물제조소의표지크기는한변의길이가 0.3[07] 이상 , 다른한변의길이가 0.6[07]
이상인직사각형이고 , 바탕의색상은흑색 , 문자의색상은백색으로하여야한다 .
01X""/>"	"<img src=""paste-92ba0e6cd74142a1560dd6e6a12325f0cd19cbdb.jpg"" title/>X<div><img src=""paste-58a8df4ca83dba4141cdbace0018ccfa22059e68.png"" title/><br/></div>"
"<img src=""paste-b51b4f9588106c5bf02f6de89783d0aac8542110.jpg"" title=""83 &lt;5 기본서 0.224 참조위험물제조소의게시판에기재사항으로는위험물의유별 . 품명 , 저장최대수량 - 취급최대수량 , 지정수량의배수 , 안전관리자의성명 - 선임일자 - 연락처가있다 .
[N""/><div>위험물</div><div>특수가연물</div><div>안전관리자</div>"	"<img src=""paste-8007ee7036e66c775e202dfff9ed4a75c8e399e8.jpg"" title/>X<div><img src=""paste-8fe9bf52722ea47efb9c98da9c5d26e0338d439d.png"" title/><br/></div>"
"<img src=""paste-56fb02aac2d858b8dbdec247736abbf5e9755d27.jpg"" title='84 &gt; 기본서 6.224 참조위험물제조소의게시판주의사항표시기준에따라제 1 류위험물알칼리금속의과산화물 , 제 2 류위험물중철분 , 금속분 , 마그네슴은 "" 물기엄금 ” 의주의사항을표시하여야한다 . 또한 , 물기엄금의바탕색상은청색이며 , 문자색상은백색이다 .
@'/>"	"<img src=""paste-95a05219c0b1b3ea80f6d8af45f2501e181a67b4.jpg"" title/>X<div><img src=""paste-8fe9bf52722ea47efb9c98da9c5d26e0338d439d.png"" title/><br/></div>"
"<img src=""paste-3a4c1d2023effc0048a2e98fdc1eb60bd7810825.jpg"" title=""85 5 기본서 ”6.224 참조위험물제조소의게시판주의사항표시기준에따라제 2 류위험물 ( 인화성고체제외 ),
제 3 류위험물중자연발화성 B, 제 4 류위험물 , 제 5 류위험물 , 제 6 류위험물은 “ 화기엄금 ” 의주의사항을표시하여야한다 . 또한 , 화기엄금의바탕색상은적색이며 , 문자색상은백색이다 .
1""/><div>물기엄금</div><div>화기주의</div><div>화기엄금</div>"	"<img src=""paste-084d8b0b5c301d771c951a99da600f21f04d345f.jpg"" title/>X<div><img src=""paste-8fe9bf52722ea47efb9c98da9c5d26e0338d439d.png"" title/><br/></div>"
"<img src=""paste-154ff3e9b5460111b313c22c9cc85f05851a01e3.jpg"" title=""86 &lt;&gt; 기본서 0.225 참조위험물의운반시수납하는위험물에따른주의사항중충격주의는 IR 위험물및제 6 류위험물에표시하여야한다 .
ㅇ 1×""/>"	"<img src=""paste-3a4782e3076269d5a06a8c55e2568dd10226a849.jpg"" title/>X<div><img src=""paste-a662f9f0db84ef4cc0a17e4329e42db540a0ea72.png"" title/><br/></div>"
"<img src=""paste-660134ac1a2aeddd44e0ccb29aefb3a066a7369a.jpg"" title=""87 &lt; 가본서 0.225 참조위험물의운반시수납하는위험물에따른주의사항기준에따라제 2 류위험물중철분 -
금속분 - 마그네슴은주의사항으로물기엄금 , 화기주의를표시하여야한다 .
ㅇ ×""/><div><img src=""image-689b0fb042b49ee3f4d7d451d0712aa455e2bce1.jpg"" title='제 6 류위험물힐 | .3
e
삐""""
다 2203'/><br/></div>"	"<img src=""paste-ec01913e7a9ad647ada4527cbb2c37a120dba8d1.jpg"" title/>O<div><img src=""paste-a662f9f0db84ef4cc0a17e4329e42db540a0ea72.png"" title/><br/></div>"
"<img src=""paste-fdab1e363699c114f029ee6d6718abdb6f40d10a.jpg"" title=""88 &lt;&gt; 기본서 0.225 참조알칼리금속및알칼리토금속은운송책임자의감독 - 지원을받아운송하여야하는위험물에해당한다 .
ㅇ 1%×※""/>"	"<img src=""paste-70898d4bbec6199847078996959eeeb5ef2e646b.jpg"" title/>X<div><img src=""paste-a662f9f0db84ef4cc0a17e4329e42db540a0ea72.png"" title/><br/></div>"
"<img src=""paste-ab47f144bb154043f47b8fdcc408f0004e70f03c.jpg"" title=""89 &lt;5 기본서 6.226 참조특수가연물의품명과수량에따라 ot 및종이부스러기는 1000[《0] 이상 , 석탄 - 목탄류는 3.000[9] 이상 , 목재가공품및나무부스러기는 2[m’] 이상이다 .
했""/><div><img src=""image-a555027009e82359c9d2169f7365ad5acfb342e3.jpg"" title=""nE
B
9ot 및종이부스러기가연성액체류목재가공품목재가공품및나무부스러기빌고무류 - 플라스틱류 —
그밖의것""/><br/></div><div><img src=""image-4a709ef165a38fd3c8e92e79d80bcbd5d131fb78.jpg"" title=""""/><br/></div>"	"<img src=""paste-e37b9032caee2dd6776913adf3a9e4a7175cbf86.jpg"" title/>X<div><img src=""paste-6a35357fd5bd68825659cd9046d04f32151d7a76.png"" title/><br/></div>"
"<img src=""paste-51b495199b64467b15120bc38015aaa817845caa.jpg"" title=""90 가본서 6.228 참조특수가연물중석탄 - 목탄류를발전용으로저장하는경우는품명별로구분하여쌓아야한다 .
ㅇ 1×""/>"	"<img src=""paste-15bb2b97ac8ebaf609d7491214d75cc93e70eecd.jpg"" title/>X<div><img src=""paste-335badb008f7756ce58b7463ad175ec85c47bf53.png"" title/><br/></div>"
"<img src=""paste-927d7e634fa0b556ed614aadc5393c80d62b62fe.jpg"" title=""91 &lt;&gt; 가본서 6.228 참조살수설비를설치하거나방사능력범위에해당특수가연물이포함되도록대형수동식소화기를설치하는경우에는특수가연물의높이를 10 미터이하 , 그밖의경우에는 15
미터이하이어야한다 .
O""/><div><img src=""image-a620b338a3b2fd2f357a09ef43209610f0969eb5.jpg"" title=""""/><br/></div>"	"<img src=""paste-3bb3784b11b7e6935914d20d6fffe32608aa7881.jpg"" title/>X<div><img src=""paste-335badb008f7756ce58b7463ad175ec85c47bf53.png"" title/><br/></div>"
"<img src=""paste-86cc4bc0ea136413f0458cc1476a3bef3d185e7e.jpg"" title=""92 &lt;&gt; 기본서 0228 참조특수가연물을실외에쌓아저장하는경우쌓는부분이대지경계선 , 도로및인접건축물과최소 3 미터이상간격을둘것 . 다만 , 쌓는높이보다 0.6 미터이상높은내화구조벽체를설치한경우는그렇지않다 .
o1x""/><div><img src=""image-a620b338a3b2fd2f357a09ef43209610f0969eb5.jpg"" title=""""/><br/></div>"	"<img src=""paste-7f59a3c9062d99f3c1c7e77321c5f62fe77a31b7.jpg"" title/>X<div><img src=""paste-335badb008f7756ce58b7463ad175ec85c47bf53.png"" title/><br/></div>"
"<img src=""paste-5728e29cf69c905e10bf5d12e09516905ec8e1a4.jpg"" title=""93 기본서 0.228 참조특수가연물의저장및취급기준에따라쌓는부분바닥면적의사이는실내의경우
1.2 미터또는쌓는높이의 1/2 중큰값이상으로간격을두어야하며 , 실외의경우 3 미터또는쌓는높이중큰값이상으로간격을둘것 .
ㅇ 1×""/><div><img src=""image-a620b338a3b2fd2f357a09ef43209610f0969eb5.jpg"" title=""""/><br/></div>"	"<img src=""paste-dca876833905a65820e11a532e39f3089897086e.jpg"" title/>O<div><img src=""paste-335badb008f7756ce58b7463ad175ec85c47bf53.png"" title/><br/></div>"
"<img src=""paste-3a718ce7f210f0ded0ef010488f14ffc48601aad.jpg"" title=""94 &lt;&gt; 기본서 6.229 참조특수가연물을저장또는취급하는장소에는품명 , 저장기한 , 최대저장수량 , 단위부피당질량또는단위체적당질량 , 관리책임자성명 - 직책 , 선임일자및화기취급의금지표시가포함된특수가연물표지를설치해야한다 .
ㅇ 1×""/><div>위험물제조소</div><div>특수가연물</div><div>안전관리자</div>"	"<img src=""paste-fd70fbc7ad867b5695c1f4fdf70871f9e1dc3440.jpg"" title/>X<div>이름 직책</div><div>이름 직책 연락처</div><div>이름 선임일자 연락처<br/><div><img src=""paste-9c8ac99a14eb93630407bc413d4e2e5afec12898.png"" title/><br/></div></div>"
"<img src=""paste-8fab4ba4adc8407105e452a9b3e5be60deed3efb.jpg"" title=""95 &lt;&gt; 기본서 0229 참조특수가연물표지의바탕은검은색으로 , 문자는흰색으로하여야하고 , 특수가연물표지중화기주의표시부분의바탕은백색으로 , 문자는붉은색으로할것 .
ㅇ 1×""/>"	"<img src=""paste-eca0a0ef9c2844045ee72ab9adbbe77cf6d122de.jpg"" title/>X<div><img src=""paste-61281e10e9232c57e3a531576b5d819c5acd49db.png"" title/><br/></div>"
<div><b>4류 물질</b></div><div>특</div><div>1</div><div>알</div><div>2</div><div>3</div><div>4</div><div>동</div>	"<img src=""paste-3d3c1ab3f79e65239bfe8de0d45ac4a3b938da4d.png"" title="""">"
"<img src=""image-3703a3540e3fbc0986bb2933e0809ae517583448.jpg"" title=""P 황린 (69)
4P + 502 — 28205 Pa + 502 — 2P20s
황린을 c2 가열하면적린이된다 . | 공기중
,헹매한종류의원소로구성되어있지만 , 그원자의배열상태나결합방법이달라서 , 서 !
로존재하는것
E] 다이아몬드와흑연 , 적린과황린등구론성능기준비고호흡한계선바닥으로부터 , 기준열에의한영향 __ 이하 .
~ &gt; 으우가시거리에의한 Y| ㅡㅡ 랙몇큽뭄둘자설치시집회시설 ,
/빡파매시셜/_\빤7}능독성기준치기타 , 독성가스는실험결과에따른기준치를적용가능요가연성가스의송기 § 연소범위물질연소범위 [%] 위험도 G
야세틸렌 (0212) 25 | 은| 314 야세이오팔일산화에틸렌 (02440) 3 80 | 25.7 삼팔공산에가자산화프로필렌 (0+60) 3 22 극 10 이 (222) 프로
24(H2) 4 75 17.75 수소차는사치오 ~
일산화탄소 (00) 12.5 74 | 4.92 일탄이리오찍사 !
암모니아 ( 빠 ) 15 28 | 0.87 ㅣ 암씨롱안 s oAl
. 이황화탄소 (082,。 | 102) ㅣ 44 | 3570 _ 황탄일씨는사십사세메탄 ( 애 ) 5 15 2 스승의날 (5.15.)
OlIEH(C2Hs) 3 125 | 317 애랑쌈질 , 이리오 ~
프로판 (019) 21 95 3.52 95 년생이하나씨부탄 (0 새 0. 18 84 | 367 이런 18, 난 84 년생가솔린 ( 휘발유 ) 14 76 | 442 가족식사 (14) 는수육 (76)""/>"	"<img src=""paste-ac5490ebebe50cf7eb2259c3b41c5c61ab4f51ee.png"" title/>"
위험물제조소에서 화기주의 위험물	"<img src=""paste-8fe9bf52722ea47efb9c98da9c5d26e0338d439d.png"" title/>"
위험물제조소에서 화기엄금 위험물	"<img src=""paste-8fe9bf52722ea47efb9c98da9c5d26e0338d439d.png"" title/>"
